nonstereo_aromatic_smiles,pPot,chembl_cid,chembl_tid
COC(=O)c1ccc2c3nc(N4CCCC(N)C4)n(Cc4ccccc4Cl)c3c(=O)n(C)c2c1,7.795880017344075,CHEMBL2147195,CHEMBL284
COC(=O)c1ccc2cc(NC(=O)C3CCN(S(=O)(=O)c4ccc(C)cc4C)CC3)ccc2c1,6.958607314841775,CHEMBL2313160,CHEMBL2409
COC(=O)c1ccc2ccccc2c1OCCCCCCCC(=O)NO,7.022276394711152,CHEMBL4563988,CHEMBL1865
COC(=O)c1ccc2nc(NC(C)=O)sc2c1,5.657577319177793,CHEMBL2418960,CHEMBL4005
COC(=O)c1cccc(-c2nnn3c2CN(C(=O)CC(N)Cc2cc(F)c(F)cc2F)CC3)c1,7.331520897067414,CHEMBL1683988,CHEMBL284
COC(=O)c1cccc(-n2cc(-c3nc(-c4ccc(F)cc4)c(-c4ccncc4)n3C)nn2)c1,6.00436480540245,CHEMBL3120997,CHEMBL260
COC(=O)c1cccc(C(=O)N2CCC(CNC(=O)NC34CC5CC(CC(C5)C3)C4)CC2)c1,8.387216143280265,CHEMBL215121,CHEMBL2409
COC(=O)c1cccc(C(=O)N2CCC(NC(=O)NC34CC5CC(CC(C5)C3)C4)CC2)c1,8.958607314841775,CHEMBL384744,CHEMBL2409
COC(=O)c1cccc(CSc2nnc(-c3ccc4c(c3)CCO4)o2)c1,6.200659450546418,CHEMBL471015,CHEMBL262
COC(=O)c1cccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)c1,7.861769097913378,CHEMBL476668,CHEMBL2409
COC(=O)c1cccc(NC(=O)NC2CCC(Oc3ccc(F)cc3)CC2)c1,8.698970004336019,CHEMBL222161,CHEMBL2409
COC(=O)c1cccc(OC2CCC(NC(=O)NC34CC5CC(CC(C5)C3)C4)CC2)c1,8.602059991327963,CHEMBL2031795,CHEMBL2409
COC(=O)c1cccc2c3c(c(CC(C)C)cc12)C(=O)NC3=O,6.313363730737707,CHEMBL578803,CHEMBL262
COC(=O)c1cccc2c3nc(N4CCCC(N)C4)n(Cc4ccccc4Cl)c3c(=O)n(C)c12,6.567030709125595,CHEMBL2147188,CHEMBL284
COC(=O)c1ccccc1C(=O)N1CCC(CNC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,8.744727494896694,CHEMBL384280,CHEMBL2409
COC(=O)c1ccccc1C(=O)N1CCC(NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,8.769551078621726,CHEMBL214644,CHEMBL2409
COC(=O)c1ccoc1CN1CCC(CNC(=O)c2n[nH]c3ccc(OC)cc23)CC1,6.638272163982407,CHEMBL3735291,CHEMBL262
COC(=O)c1cn2ncnc(Nc3ccc(Br)c(O)c3)c2c1C,7.481486060122112,CHEMBL360503,CHEMBL279
COC(=O)c1cn2ncnc(Nc3ccc(C(C)C)c(O)c3)c2c1C,6.42021640338319,CHEMBL359507,CHEMBL279
COC(=O)c1cn2ncnc(Nc3ccc(C(F)(F)F)c(O)c3)c2c1C,6.431798275933005,CHEMBL178899,CHEMBL279
COC(=O)c1cn2ncnc(Nc3ccc(C)c(O)c3)c2c1C,8.0,CHEMBL178789,CHEMBL279
COC(=O)c1cn2ncnc(Nc3ccc(C)c(O)c3)c2c1C(C)(C)C,6.508638306165727,CHEMBL181636,CHEMBL279
COC(=O)c1cn2ncnc(Nc3cccc(O)c3)c2c1C,7.214670164989233,CHEMBL181567,CHEMBL279
COC(=O)c1cn2ncnc(Nc3cnc4[nH]ccc4c3)c2c1C,6.91721462968355,CHEMBL412082,CHEMBL279
COC(=O)c1cn2ncnc(Nc3cnc4[nH]ccc4c3)c2c1C(C)C,7.769551078621726,CHEMBL409673,CHEMBL279
COC(=O)c1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3)c2c1C,7.107905397309519,CHEMBL205283,CHEMBL279
COC(=O)c1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C,7.769551078621726,CHEMBL383671,CHEMBL279
COC(=O)c1coc(CN2CCC(CNC(=O)c3n[nH]c4ccc(Br)cc34)CC2)n1,6.443697499232712,CHEMBL3736476,CHEMBL262
COC(=O)c1coc(CN2CCC(CNC(=O)c3n[nH]c4ccc(OC)cc34)CC2)n1,6.6777807052660805,CHEMBL3735500,CHEMBL262
COC(=O)c1csc(CN2CCC(CNC(=O)c3n[nH]c4ccc(OC)cc34)CC2)n1,6.886056647693163,CHEMBL3735579,CHEMBL262
COC(=O)c1nnn2c1CN(C(=O)CC(N)Cc1cc(F)c(F)cc1F)CC2,7.82131076022441,CHEMBL1683980,CHEMBL284
COC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCNc1c2c(nc3ccccc13)CCCC2,6.886056647693163,CHEMBL4278164,CHEMBL220
COC(C(=O)N1Cc2n[nH]c(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,6.364516253185088,CHEMBL402548,CHEMBL279
COC(C)(C)C#Cc1ccc2c(c1)C1(COC(N)=N1)c1cc(-c3cncnc3)ccc1O2,8.154901959985743,CHEMBL3354692,CHEMBL4822
COC(C)(C)C#Cc1cnc2c(c1)C1(COC(N)=N1)c1cc(-c3cccnc3F)ccc1O2,8.337242168318426,CHEMBL3359761,CHEMBL4822
COC(C)(C)COc1ccc2c(c1)C1(COC(N)=N1)c1cc(-c3cncnc3)ccc1O2,8.397940008672037,CHEMBL3354698,CHEMBL4822
COC(C)(C)COc1cnc2c(c1)C1(COC(N)=N1)c1cc(-c3cccnc3F)ccc1O2,8.744727494896694,CHEMBL3359751,CHEMBL4822
COC(C)C(=O)NC(Cc1ccc2c(c1)OCO2)C(O)CNC1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,7.759709106585415,CHEMBL2181880,CHEMBL4822
COC(Cc1cc(CC2CS(=O)(=O)CC(NCc3cccc(C(C)(C)C)c3)C2O)cc(F)c1N)C(F)(F)F,7.107905397309519,CHEMBL2047913,CHEMBL4822
COC(Cn1c(SC)nc(-c2ccc(F)cc2)c1-c1ccnc(NC(C)=O)c1)OC,5.387322081683498,CHEMBL374756,CHEMBL260
COC(Cn1c(SC2CCC(C(=O)O)CC2O)nc(-c2ccc(F)cc2)c1-c1ccnc(NC(C)=O)c1)OC,6.8696662315049934,CHEMBL3394112,CHEMBL260
COC(Cn1c(SC=CC(=O)O)nc(-c2ccc(F)cc2)c1-c1ccnc(NC(C)=O)c1)OC,6.474955192963154,CHEMBL3394101,CHEMBL260
COC(Cn1c(SC=CC(=O)O)nc(-c2ccc(F)cc2)c1-c1ccnc(NC2CC2)c1)OC,6.892790030352131,CHEMBL3394120,CHEMBL260
COC(Cn1c(SCC#N)nc(-c2ccc(F)cc2)c1-c1ccnc(F)c1)OC,6.192464971931146,CHEMBL3394093,CHEMBL260
COC(Cn1c(SCC#N)nc(-c2ccc(F)cc2)c1-c1ccnc(NC2CC2)c1)OC,6.815308569182401,CHEMBL3394119,CHEMBL260
COC(Cn1c(SCCC(=O)O)nc(-c2ccc(F)cc2)c1-c1ccnc(NC(C)=O)c1)OC,5.769806621130954,CHEMBL3394099,CHEMBL260
COC(Cn1ccc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4ccncc4)cc3)nc21)OC,7.769551078621726,CHEMBL1090781,CHEMBL4005
COC(Cn1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc21)OC,6.522878745280337,CHEMBL3800138,CHEMBL4005
COC1(c2cn(O)c(=O)c(C(=O)C3C(C)C=CC4CC(C)CCC43)c2O)CCC(O)C2OC21,6.091514981121351,CHEMBL4752675,CHEMBL220
COC1CC(c2nc3cccc(Cl)c3c(=O)n2-c2ccccc2)N(c2ncnc(N)c2C#N)C1,5.886056647693163,CHEMBL3355022,CHEMBL4005
COC1CCC(C(=O)Nc2cc(-c3ccnc(Nc4ccc(F)cc4)c3)ccn2)CC1,7.397940008672037,CHEMBL202676_CHEMBL203631,CHEMBL260
COC1CCC(CN)(c2cccc(Cl)c2)CC1,5.376750709602099,CHEMBL3112964,CHEMBL284
COC1CCC(CN2C(=O)CNc3ncc(-c4ccc(C(C)(C)O)nc4)nc32)CC1,5.464981066696122,CHEMBL3586397_CHEMBL3586399,CHEMBL4005
COC1CCC(N2C(=O)CNc3ncc(-c4ccc(C(C)(C)O)nc4)nc32)CC1,5.3979400086720375,CHEMBL3586404,CHEMBL4005
COC1CCC(NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,8.461008180111074,CHEMBL242256_CHEMBL242470,CHEMBL2409
COC1CCN(c2nccc(Nc3cc(NC(=O)c4c(Cl)cccc4Cl)ccn3)n2)CC1,5.482804102050025,CHEMBL3352835,CHEMBL279
COC1CCN(c2nccc(Nc3cc4[nH]c(-c5cn[nH]c5)cc4cn3)n2)CC1,6.6595558851598815,CHEMBL3354186,CHEMBL279
COC1CCN(c2nccc(Nc3cc4[nH]c(-c5cn[nH]c5)nc4cn3)n2)CC1,5.866461091629782,CHEMBL3354185,CHEMBL279
COC1CCN(c2nccc(Nc3cc4c(C(C)C)n[nH]c4cn3)n2)CC1,5.649751981665837,CHEMBL3354192,CHEMBL279
COC1CCN(c2nccc(Nc3cc4c(ccn4C(C)C)cn3)n2)CC1,5.701146923590294,CHEMBL3354188,CHEMBL279
COC1CCN(c2nccc(Nc3cc4c(ccn4C4CCCC4)cn3)n2)CC1,5.6439741428068775,CHEMBL3354189,CHEMBL279
COC1CCN(c2nccc(Nc3cc4c(cn3)c(N)nn4C(C)C)n2)CC1,5.779891911959945,CHEMBL3354191,CHEMBL279
COC1CCN(c2nccc(Nc3cc4c(cn3)cc(-c3cn[nH]c3)n4C(C)C)n2)CC1,7.920818753952375,CHEMBL3354187,CHEMBL279
COC1CSC(N)=NC1(C)c1cc(NC(=O)c2cnc(OCF)cn2)ccc1F,8.080921907623926,CHEMBL4451133,CHEMBL4822
COC1Oc2cc(O)ccc2-c2c1oc1cc(O)c(C)c(O)c1c2=O,5.321481620959887,CHEMBL498456,CHEMBL4822
COCC#Cc1cc(-c2n[nH]c3c2Cc2cc(CN4CCN(C)CC4)ccc2-3)cs1,7.638272163982407,CHEMBL225036,CHEMBL279
COCC#Cc1cc(C2(c3ccc(OC(F)F)c(C)c3)N=C(N)N(C)C2=O)ccc1F,7.886056647693163,CHEMBL1270334,CHEMBL4822
COCC#Cc1cc(C2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)ccc1F,7.920818753952375,CHEMBL1270526,CHEMBL4822
COCC#Cc1cccc(C2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1,7.698970004336019,CHEMBL1271346,CHEMBL4822
COCC#Cc1cccc(C2(c3ccc(OC(F)F)cc3)N=C(N)N3CC(F)(F)CN=C32)c1,7.110026361596004,CHEMBL1957480,CHEMBL4822
COCC(=O)N(C)C1CCCN(Cc2cc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3s2)C1,5.499999678657065,CHEMBL4472462,CHEMBL4005
COCC(=O)N(C)C1CCCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)C1,6.0999990348465305,CHEMBL4473394,CHEMBL4005
COCC(=O)N(C)C1CCCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1,7.0,CHEMBL4437860,CHEMBL4005
COCC(=O)N(C)C1CCN(Cc2cc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3s2)C1,5.40000018605658,CHEMBL4589808,CHEMBL4005
COCC(=O)N(C)C1CCN(Cc2cc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3s2)CC1,5.0,CHEMBL4456577,CHEMBL4005
COCC(=O)N(C)C1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)C1,6.199998172182031,CHEMBL4441333,CHEMBL4005
COCC(=O)N(C)C1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,6.299997602857746,CHEMBL4568963,CHEMBL4005
COCC(=O)N(C)C1CCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1,7.79997073344623,CHEMBL4538734,CHEMBL4005
COCC(=O)N(C)C1CCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)CC1,6.900008766455316,CHEMBL4580893,CHEMBL4005
COCC(=O)N1CCC(Nc2cc(-c3ncnc4c3CN(c3cnc(OC)c(C)c3)CC4)ccn2)CC1,5.008773924307505,CHEMBL4530810,CHEMBL4005
COCC(=O)NC(Cc1ccc2c(c1)OCO2)C(O)CNC1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,8.267606240177031,CHEMBL2181830,CHEMBL4822
COCC(=O)NC1CCCN(Cc2cc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3s2)C1,5.59999938302362,CHEMBL4442020,CHEMBL4005
COCC(=O)NC1CCCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)C1,6.399996913372259,CHEMBL4584477,CHEMBL4005
COCC(=O)NC1CCCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1,6.299997602857746,CHEMBL4443297,CHEMBL4005
COCC(=O)NC1CCN(Cc2cc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3s2)C1,5.800000874803203,CHEMBL4514181,CHEMBL4005
COCC(=O)NC1CCN(Cc2cc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3s2)CC1,5.40000018605658,CHEMBL4585433,CHEMBL4005
COCC(=O)NC1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)C1,6.499996931948306,CHEMBL4569614,CHEMBL4005
COCC(=O)NC1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,6.399996913372259,CHEMBL4468356,CHEMBL4005
COCC(=O)NC1CCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1,7.400007822415902,CHEMBL4560843,CHEMBL4005
COCC(=O)NC1CCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)CC1,7.299988937677888,CHEMBL4456813,CHEMBL4005
COCC(=O)Nc1cccc(C2(C3CCCCC3)N=C(N)N(C)C2=O)c1,6.6777807052660805,CHEMBL589614,CHEMBL4822
COCC(=O)c1ccc(OC2CCC(NC(=O)NC34CC5CC(CC(C5)C3)C4)CC2)cc1,8.42021640338319,CHEMBL2031933,CHEMBL2409
COCC(C)NCc1cc(C2(C)CCSC(N)=N2)c(F)cc1F,5.3788237182249645,CHEMBL4084653,CHEMBL4822
COCC(C)Nc1nccc(-c2nn3c(c2-c2ccc(F)cc2)OCC3)n1,6.552841968657781,CHEMBL187961,CHEMBL260
COCC(C)Nc1nccc(N(CC2CCNCC2)C(=O)c2ccc3c(c2)CCO3)n1,6.500312917381596,CHEMBL1091287,CHEMBL260
COCC(C)Nc1nccc(N(CCCCN)C(=O)c2ccc3c(c2)CCO3)n1,7.602059991327962,CHEMBL1091615,CHEMBL260
COCC(O)COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C,7.376750709602099,CHEMBL205710,CHEMBL279
COCC(Oc1cc(CC2CS(=O)(=O)CC(NCc3cccc(C(C)(C)C)c3)C2O)cc(F)c1N)C(F)(F)F,8.698970004336019,CHEMBL2048053,CHEMBL4822
COCC(Oc1cc(CC2C[S+]([O-])CC(NC(C)c3cccc(C(C)(C)C)c3)C2O)cc(F)c1N)C(F)(F)F,8.0,CHEMBL2425599,CHEMBL4822
COCC(Oc1cc(CC2C[S+]([O-])CC(NCc3cc(C(C)(C)C)ccc3F)C2O)cc(F)c1N)C(F)(F)F,8.0,CHEMBL2425600,CHEMBL4822
COCC(Oc1cc(CC2C[S+]([O-])CC(NCc3cc(C(C)(C)C)ccn3)C2O)cc(F)c1N)C(F)(F)F,6.645891560852599,CHEMBL2425607,CHEMBL4822
COCC(Oc1cc(CC2C[S+]([O-])CC(NCc3cc(CC(C)(C)C)on3)C2O)cc(F)c1N)C(F)(F)F,7.721246399047171,CHEMBL2425606,CHEMBL4822
COCC(Oc1cc(CC2C[S+]([O-])CC(NCc3cccc(C(C)(C)C)c3)C2O)cc(F)c1N)C(F)(F)F,8.397940008672037,CHEMBL2425612,CHEMBL4822
COCC(Oc1cc(CC2C[S+]([O-])CC(NCc3cccc(C(C)(C)CO)c3)C2O)cc(F)c1N)C(F)(F)F,7.920818753952375,CHEMBL2425601,CHEMBL4822
COCC(Oc1cc(CC2C[S+]([O-])CC(NCc3cccc(C(C)(C)O)c3)C2O)cc(F)c1N)C(F)(F)F,7.886056647693163,CHEMBL2425602,CHEMBL4822
COCC(Oc1cc(CC2C[S+]([O-])CC(NCc3cccc(C(C)C)c3)C2O)cc(F)c1N)C(F)(F)F,7.744727494896693,CHEMBL2425618,CHEMBL4822
COCC(Oc1cc(CC2C[S+]([O-])CC(NCc3cccc(OC(C)C)c3)C2O)cc(F)c1N)C(F)(F)F,7.096910013008056,CHEMBL2425603,CHEMBL4822
COCC(Oc1cc(CC2C[S+]([O-])CC(NCc3cccc(OC(F)(F)F)c3)C2O)cc(F)c1N)C(F)(F)F,6.673664139071248,CHEMBL2425604,CHEMBL4822
COCC(Oc1cc(CC2C[S+]([O-])CC(NCc3cnn(CC(C)(C)C)c3)C2O)cc(F)c1N)C(F)(F)F,7.67778070526608,CHEMBL2425605,CHEMBL4822
COCC1(NCC(=O)N2C(C#N)CCC2C#N)CCCC1,7.075720713938118,CHEMBL379086,CHEMBL284
COCC12CC1C(C)(c1cc(C=C(F)c3ccc(C#N)cn3)ccc1F)N=C(N)S2,7.795880017344075,CHEMBL4740797,CHEMBL4822
COCC12CC1C(C)(c1cc(NC(=O)c3ccc(Cl)cn3)cc(F)c1F)N=C(N)S2,8.67778070526608,CHEMBL4456863,CHEMBL4822
COCC12CC1C(C)(c1cc(NC(=O)c3ccc(OCC(F)(F)F)cn3)cc(F)c1F)N=C(N)S2,8.214670164989233,CHEMBL4461994,CHEMBL4822
COCC12CC1C(C)(c1cc(NC(=O)c3cnc(OCC(F)(F)F)cn3)cc(F)c1F)N=C(N)S2,9.096910013008056,CHEMBL4579155,CHEMBL4822
COCC12CC1C(C)(c1cc(NC(=O)c3cnc(OCCC(F)(F)F)cn3)cc(F)c1F)N=C(N)S2,7.795880017344075,CHEMBL4544525,CHEMBL4822
COCC12CC1C(C)(c1cc(NC(=O)c3cnc(OCc4ncco4)cn3)cc(F)c1F)N=C(N)S2,8.920818753952375,CHEMBL4459222,CHEMBL4822
COCC12CC1C(CF)(c1cc(C=Cc3ccc(Cl)cn3)ccc1F)N=C(N)S2,6.026872146400301,CHEMBL4788256,CHEMBL4822
COCC12CC1C(CF)(c1cc(NC(=O)c3ccc(Cl)cn3)ccc1F)N=C(N)S2,8.221848749616356,CHEMBL4760131,CHEMBL4822
COCC1C(=O)NCCN1C(=O)CC(N)Cc1cc(F)c(F)cc1F,8.130768280269024,CHEMBL1779706,CHEMBL284
COCC1CC2CSC(N)=NC2(c2ccc(F)cc2F)CO1,6.070581074285707,CHEMBL3414708,CHEMBL4822
COCC1COc2ccc(-c3nnc(SCc4ccc(-c5ccccc5C#N)cc4)o3)cc2O1,6.547461721014226,CHEMBL2064537_CHEMBL2064538_CHEMBL2064539,CHEMBL262
COCC1SC(N)=NC(C)(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C1F,8.082494490447454,CHEMBL4537415,CHEMBL4822
COCC=Cc1cccc(C2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1,7.698970004336019,CHEMBL1270628,CHEMBL4822
COCCC#Cc1cccc(C2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1,7.698970004336019,CHEMBL1271452,CHEMBL4822
COCCC#Cc1cccc(C2(c3ccc(OC(F)F)cc3)N=C(N)N3CC(F)(F)CN=C32)c1,7.250031916490597,CHEMBL1957481,CHEMBL4822
COCCC(=O)Nc1cccc(C2(C3CCCCC3)N=C(N)N(C)C2=O)c1,5.104577453960593,CHEMBL594656,CHEMBL4822
COCCC1(NCC(=O)N2C(C#N)CCC2C#N)CCCC1,6.019996628416253,CHEMBL208756,CHEMBL284
COCCC=Cc1cccc(C2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1,7.698970004336019,CHEMBL1270629,CHEMBL4822
COCCCC=Cc1cccc(C2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1,7.301029995663981,CHEMBL1270729,CHEMBL4822
COCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,6.413300198375951,CHEMBL1818417,CHEMBL2409
COCCCNC(=O)c1cccc2cc(Oc3ccnc4cc(OC)c(OC)cc34)ccc12,8.379968104873702,CHEMBL271189,CHEMBL279
COCCCNC(=O)c1cn2cc(-c3cnc(N)nc3)nc(N3CCOCC3)c2n1,8.494850021680094,CHEMBL2058167,CHEMBL4005
COCCCNC(=O)c1cn2ncnc(Nc3ccc(C)c(O)c3)c2c1C,6.823908740944319,CHEMBL180807,CHEMBL279
COCCCON=Cc1c(N)ncnc1Oc1ccc2[nH]c(C)cc2c1F,7.207608310501746,CHEMBL220951,CHEMBL279
COCCCn1c(SC)nc(-c2ccc(F)cc2)c1-c1ccnc(NC(C)=O)c1,6.688246138944246,CHEMBL222920,CHEMBL260
COCCCn1c(SCc2ccc([S+](C)[O-])cc2)nc(-c2ccc(F)cc2)c1-c1ccnc(NC(C)=O)c1,5.884056823060945,CHEMBL222339,CHEMBL260
COCCN(C(=O)c1ccc2c(c1)CCO2)c1ccnc(NC(C)c2ccccc2)n1,6.462180904926726,CHEMBL1090587,CHEMBL260
COCCN(C)C(=O)c1cc(C(C)Nc2cc(F)cc(F)c2)c2oc(N3CCOCC3)cc(=O)c2c1,6.537602002101044,CHEMBL3408259,CHEMBL4005
COCCN(C)CCOc1ccc2[nH]c(-c3cc4ccccc4nc3O)cc2c1,8.154901959985743,CHEMBL118569,CHEMBL279
COCCN(CCOc1ccc(-c2cnc3c(-c4ccsc4)cnn3c2)cc1)Cc1ccccc1,7.721246399047171,CHEMBL333640,CHEMBL279
COCCN1C(=O)CNc2ncc(-c3ccc(C(C)(C)O)nc3)nc21,5.207608310501746,CHEMBL3586391,CHEMBL4005
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccc(C)nc4)cc23)CC1,7.1938200260161125,CHEMBL3736223,CHEMBL262
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccc(OC)cc4)cc23)CC1,6.251811972993799,CHEMBL3736122,CHEMBL262
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccc(OC)nc4)cc23)CC1,7.275724130399211,CHEMBL3735627,CHEMBL262
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4cccc(F)c4F)cc23)CC1,7.744727494896693,CHEMBL3735506,CHEMBL262
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccccc4)cc23)CC1,6.698970004336019,CHEMBL3736164,CHEMBL262
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccccc4C)cc23)CC1,6.236572006437063,CHEMBL3736396,CHEMBL262
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccccc4F)cc23)CC1,7.142667503568731,CHEMBL3735246,CHEMBL262
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4cccnc4)cc23)CC1,7.508638306165727,CHEMBL3735967,CHEMBL262
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4cccnc4OC)cc23)CC1,5.853871964321762,CHEMBL3734853,CHEMBL262
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4cncc(OC)c4)cc23)CC1,7.585026652029182,CHEMBL3735522,CHEMBL262
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4cnccc4OC)cc23)CC1,7.346787486224656,CHEMBL3735079,CHEMBL262
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(OC)cc23)CC1,6.060480747381382,CHEMBL3735497,CHEMBL262
COCCN1CCN(c2cc(Nc3ncc(C#N)s3)ncn2)CC1,8.045757490560675,CHEMBL379896,CHEMBL279
COCCNC(=O)C1CCN(C(=O)NCc2ccc(Cl)cc2Cl)CC1,6.6777807052660805,CHEMBL592024,CHEMBL2409
COCCNC(=O)c1cc(C(C)Nc2cc(F)cc(F)c2)c2oc(N3CCOCC3)cc(=O)c2c1,7.244125144327507,CHEMBL3408269,CHEMBL4005
COCCNC(=O)c1ccc(-c2c(N)c(C(=O)c3ccc(F)cc3F)cc[n+]2[O-])c(C)c1,7.154901959985743,CHEMBL564731,CHEMBL260
COCCNC(=O)c1ccc(-c2c3nccc(-c4ccc(F)cc4F)c3cc[n+]2[O-])c(C)c1,5.853871964321762,CHEMBL1916353,CHEMBL260
COCCNC(=O)c1ccc(-c2cc(C(=O)NC3CC3)cc(F)c2C)cc1,6.499996931948306,CHEMBL1784170,CHEMBL260
COCCNC(=O)c1cccc2cc(Oc3ccnc4cc(OC)c(C(C)=O)cc34)ccc12,7.659952682338607,CHEMBL1241777,CHEMBL279
COCCNC(=O)c1cccc2cc(Oc3ccnc4cc(OC)c(OC)cc34)ccc12,7.92009553233328,CHEMBL271188,CHEMBL279
COCCNC(=O)c1cccc2cc(Oc3ccnc4cc(OC)ccc34)ccc12,7.550059011226662,CHEMBL272251,CHEMBL279
COCCNC(=O)c1cccc2cc(Oc3ncnc4cc(OC)c(OC)cc34)ccc12,6.499996931948306,CHEMBL412278,CHEMBL279
COCCNC(=O)c1cn2c(Cl)c(-c3cnc(N)nc3)nc(N3CCOCC3)c2n1,7.950781977329818,CHEMBL2058171,CHEMBL4005
COCCNC(=O)c1cn2cc(-c3cnc(N)nc3)nc(N3CCOCC3)c2n1,8.568636235841012,CHEMBL2058166,CHEMBL4005
COCCNC(=O)c1nc2c(N3CCOCC3)nc(-c3cnc(N)nc3)cn2c1C,9.045757490560677,CHEMBL2058172,CHEMBL4005
COCCNCc1cc(C2(C)CCSC(N)=N2)c(F)cc1F,5.086186147616283,CHEMBL4092406,CHEMBL4822
COCCNc1c(-c2ccccc2)c(C(C)Nc2ncnc(N)c2C#N)nc2ccc(F)cc12,5.96657624451305,CHEMBL3403670,CHEMBL4005
COCCNc1nc(-c2ccc(Cl)cc2Cl)c2c(n1)N(c1c(Cl)cccc1Cl)C(=O)NC2,8.698970004336019,CHEMBL213836,CHEMBL260
COCCNc1nc(C)nc(N2CCC(C(=O)NCc3ccccc3C(F)(F)F)CC2)n1,9.0,CHEMBL2392698,CHEMBL2409
COCCOCC#Cc1cc(-c2n[nH]c3c2C(=O)c2cc(CN4CCN(C)CC4)ccc2-3)cs1,7.943028323846581,CHEMBL387971,CHEMBL279
COCCOCC#Cc1cc(-c2n[nH]c3c2Cc2cc(CN4CCN(C)CC4)ccc2-3)cs1,7.275724130399211,CHEMBL225193,CHEMBL279
COCCOCC#Cc1cc(-c2n[nH]c3c2Cc2cc(Cn4cncn4)ccc2-3)cs1,7.318758762624412,CHEMBL445404,CHEMBL279
COCCOCC#Cc1cc(-c2n[nH]c3c2Cc2ccc(CN4CCN(C)CC4)cc2-3)cs1,7.522878745280337,CHEMBL225335,CHEMBL279
COCCOCC#Cc1cc(-c2n[nH]c3c2Cc2ccc(Cn4cncn4)cc2-3)cs1,8.301029995663981,CHEMBL223971,CHEMBL279
COCCOCC(=O)SCCCCCC(NC(=O)OCc1ccccc1)C(=O)Nc1cccc2cccnc12,7.537602002101044,CHEMBL4593341,CHEMBL1865
